"minute","result","X","Y","xG","player","h_a","situation","shotType","home_team","away_team","home_goals","away_goals","date","player_assisted","lastAction","Outcome","zone"
18,"ShotOnPost",99.6450016021728,18.5639994812011,0.048529114574194,"Mason Mount","a","OpenPlay","RightFoot","Watford","Chelsea",1,2,"2021-12-01 19:30:00","Ruben Loftus-Cheek","HeadPass","NoGoal","zone2"
18,"MissedShots",88.5150032043457,34.9520010375977,0.0630487278103828,"Saúl Ñíguez","a","OpenPlay","LeftFoot","Watford","Chelsea",1,2,"2021-12-01 19:30:00",NA,"Rebound","NoGoal","zone2"
28,"Goal",95.025,31.0760005187989,0.444311052560806,"Mason Mount","a","OpenPlay","RightFoot","Watford","Chelsea",1,2,"2021-12-01 19:30:00","Kai Havertz","Pass","Goal","zone2"
41,"MissedShots",83.5799983978272,21.2160005187989,0.0158602204173803,"César Azpilicueta","a","SetPiece","RightFoot","Watford","Chelsea",1,2,"2021-12-01 19:30:00",NA,"None","NoGoal","zone3"
48,"BlockedShot",85.575,32.0960005187989,0.0458223819732666,"Ruben Loftus-Cheek","a","OpenPlay","RightFoot","Watford","Chelsea",1,2,"2021-12-01 19:30:00","Christian Pulisic","Pass","NoGoal","zone2"
67,"SavedShot",94.5,45.3559979248047,0.0657272562384605,"Kai Havertz","a","OpenPlay","LeftFoot","Watford","Chelsea",1,2,"2021-12-01 19:30:00",NA,"BallRecovery","NoGoal","zone2"
71,"Goal",93.975,36.5839994812011,0.0967701524496078,"Hakim Ziyech","a","OpenPlay","LeftFoot","Watford","Chelsea",1,2,"2021-12-01 19:30:00","Mason Mount","Cross","Goal","zone2"
81,"SavedShot",95.3400032043457,35.0879989624023,0.131564646959305,"Hakim Ziyech","a","OpenPlay","Head","Watford","Chelsea",1,2,"2021-12-01 19:30:00","Kai Havertz","Cross","NoGoal","zone2"
4,"Goal",103.529998397827,36.9920010375977,0.628402471542358,"Tomas Soucek","h","FromCorner","Head","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Pablo Fornals","Cross","Goal","zone1"
9,"SavedShot",85.1549983978272,18.9719997406006,0.0285489466041327,"Vladimir Coufal","h","OpenPlay","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Pablo Fornals","Pass","NoGoal","zone3"
27,"ShotOnPost",89.9849967956543,34.1360005187989,0.0776162073016167,"Pablo Fornals","h","OpenPlay","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Michail Antonio","HeadPass","NoGoal","zone2"
42,"MissedShots",76.2299983978271,35.4279989624023,0.0145697742700577,"Said Benrahma","h","FromCorner","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Craig Dawson","None","NoGoal","zone3"
64,"MissedShots",92.1900032043457,19.5839994812011,0.0534771345555782,"Jarrod Bowen","h","OpenPlay","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Said Benrahma","Pass","NoGoal","zone2"
79,"MissedShots",94.9200016021728,31.4839994812011,0.0293309576809406,"Michail Antonio","h","FromCorner","Head","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Vladimir Coufal","Aerial","NoGoal","zone2"
79,"SavedShot",79.9049983978272,37.74,0.0273070335388184,"Declan Rice","h","OpenPlay","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Michail Antonio","Pass","NoGoal","zone3"
80,"BlockedShot",84.6299983978272,32.3679989624023,0.0680119246244431,"Vladimir Coufal","h","OpenPlay","LeftFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Tomas Soucek","Pass","NoGoal","zone3"
83,"SavedShot",90.0900032043457,35.0879989624023,0.0348290279507637,"Michail Antonio","h","OpenPlay","Head","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Vladimir Coufal","Cross","NoGoal","zone2"
90,"SavedShot",96.2849967956543,21.4880002593994,0.063444659113884,"Jarrod Bowen","h","OpenPlay","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Declan Rice","Pass","NoGoal","zone2"
91,"BlockedShot",96.8099967956543,35.2920010375977,0.0511304624378681,"Kurt Zouma","h","FromCorner","Head","West Ham","Brighton",1,1,"2021-12-01 19:30:00",NA,"Aerial","NoGoal","zone2"
95,"BlockedShot",88.725,32.5039994812011,0.0577599070966244,"Vladimir Coufal","h","FromCorner","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00",NA,"None","NoGoal","zone2"
1,"MissedShots",96.9150032043457,28.0160005187989,0.129724860191345,"Neal Maupay","a","OpenPlay","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Yves Bissouma","Pass","NoGoal","zone2"
16,"BlockedShot",76.5450016021728,40.12,0.0472902581095695,"Leandro Trossard","a","DirectFreekick","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00",NA,"Standard","NoGoal","zone3"
23,"BlockedShot",83.5799983978272,28.0160005187989,0.0286968909204006,"Joël Veltman","a","OpenPlay","LeftFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Marc Cucurella","Cross","NoGoal","zone3"
38,"SavedShot",97.4400032043457,30.7360005187989,0.512335777282715,"Jakub Moder","a","OpenPlay","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Neal Maupay","Throughball","NoGoal","zone2"
39,"MissedShots",97.3349967956543,31.7560005187989,0.106437914073467,"Lewis Dunk","a","FromCorner","Head","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Jakub Moder","Cross","NoGoal","zone2"
46,"SavedShot",97.8599967956543,35.6320010375977,0.227363288402557,"Lewis Dunk","a","FromCorner","Head","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Solly March","Aerial","NoGoal","zone2"
60,"MissedShots",76.0200016021728,46.58,0.0126196928322315,"Marc Cucurella","a","FromCorner","LeftFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00",NA,"None","NoGoal","zone3"
68,"MissedShots",89.3549983978271,32.98,0.0847313776612282,"Adam Lallana","a","OpenPlay","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Leandro Trossard","Pass","NoGoal","zone2"
88,"Goal",97.125,32.3679989624023,0.11149650812149,"Neal Maupay","a","OpenPlay","RightFoot","West Ham","Brighton",1,1,"2021-12-01 19:30:00","Tariq Lamptey","Cross","Goal","zone2"
1,"MissedShots",93.3450016021728,38.5560005187989,0.0308678448200226,"Rayan Ait Nouri","h","OpenPlay","Head","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Adama Traoré","Aerial","NoGoal","zone2"
13,"SavedShot",94.0799983978272,35.2239994812011,0.0438497699797153,"Leander Dendoncker","h","OpenPlay","Head","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Nélson Semedo","Aerial","NoGoal","zone2"
15,"MissedShots",74.025,43.2479989624023,0.0151625340804458,"Raúl Jiménez","h","OpenPlay","RightFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Hee-Chan Hwang","Pass","NoGoal","zone3"
24,"SavedShot",84.1049983978272,40.3239994812012,0.0422978438436985,"Hee-Chan Hwang","h","OpenPlay","LeftFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Leander Dendoncker","Pass","NoGoal","zone3"
29,"ShotOnPost",89.775,26.9960005187989,0.117366217076778,"Adama Traoré","h","OpenPlay","RightFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Max Kilman","BallRecovery","NoGoal","zone2"
44,"MissedShots",83.5799983978272,49.98,0.0202635694295168,"Romain Saiss","h","OpenPlay","LeftFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Adama Traoré","Pass","NoGoal","zone3"
48,"BlockedShot",93.8700016021728,50.5920010375977,0.0356457196176052,"Rayan Ait Nouri","h","OpenPlay","LeftFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Leander Dendoncker","Pass","NoGoal","zone2"
58,"MissedShots",75.4950016021728,27.2679989624023,0.0142515460029244,"João Moutinho","h","OpenPlay","RightFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Leander Dendoncker","Pass","NoGoal","zone3"
62,"BlockedShot",85.2599967956543,31.8920010375977,0.046352744102478,"Adama Traoré","h","OpenPlay","LeftFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Raúl Jiménez","Pass","NoGoal","zone2"
66,"BlockedShot",80.5349967956543,32.7079989624023,0.0287356693297625,"Raúl Jiménez","h","OpenPlay","RightFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","João Moutinho","Pass","NoGoal","zone3"
66,"MissedShots",91.0349967956543,21.0119997406006,0.0356587208807468,"Nélson Semedo","h","OpenPlay","RightFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00",NA,"Rebound","NoGoal","zone2"
68,"MissedShots",94.6049983978272,38.5560005187989,0.043684221804142,"Raúl Jiménez","h","OpenPlay","Head","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00",NA,"Aerial","NoGoal","zone2"
68,"BlockedShot",91.0349967956543,40.3239994812012,0.12307408452034,"Hee-Chan Hwang","h","OpenPlay","LeftFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","João Moutinho","TakeOn","NoGoal","zone2"
81,"MissedShots",82.5299983978272,23.0520010375977,0.0227929316461086,"Adama Traoré","h","OpenPlay","RightFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00",NA,"None","NoGoal","zone3"
89,"MissedShots",84.525,33.9320010375977,0.0549212321639061,"Adama Traoré","h","OpenPlay","RightFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Trincão","Pass","NoGoal","zone3"
90,"BlockedShot",88.2,22.0320010375977,0.0377915054559708,"Trincão","h","OpenPlay","LeftFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00",NA,"None","NoGoal","zone3"
11,"MissedShots",79.5900032043457,54.4,0.00952950771898031,"Charlie Taylor","a","OpenPlay","LeftFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00",NA,"None","NoGoal","zone3"
22,"MissedShots",97.9650032043457,43.6559979248047,0.067053034901619,"Chris Wood","a","SetPiece","LeftFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00",NA,"None","NoGoal","zone2"
29,"BlockedShot",85.8900032043457,37.1279989624024,0.01710638217628,"Matthew Lowton","a","FromCorner","LeftFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Chris Wood","HeadPass","NoGoal","zone2"
61,"BlockedShot",78.0150032043457,38.6920010375976,0.0190711058676243,"Dwight McNeil","a","OpenPlay","LeftFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Josh Brownhill","BallRecovery","NoGoal","zone3"
78,"SavedShot",92.8200016021729,21.5560005187989,0.053565226495266,"Dwight McNeil","a","OpenPlay","RightFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Jay Rodriguez","Pass","NoGoal","zone2"
90,"MissedShots",82.425,27.88,0.0292115565389395,"Jay Rodriguez","a","OpenPlay","RightFoot","Wolverhampton Wanderers","Burnley",0,0,"2021-12-01 19:30:00","Josh Brownhill","Chipped","NoGoal","zone3"
1,"SavedShot",93.6599967956543,32.2320010375976,0.032207977026701,"Che Adams","h","SetPiece","Head","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Jan Bednarek","Aerial","NoGoal","zone2"
2,"SavedShot",95.7599967956543,35.4960005187989,0.0908072888851166,"Mohammed Salisu","h","FromCorner","LeftFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Nathan Tella","Cross","NoGoal","zone2"
2,"Goal",101.115003204346,31.96,0.654378950595856,"Jan Bednarek","h","FromCorner","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00",NA,"Rebound","Goal","zone1"
24,"MissedShots",83.5799983978272,44.6079989624023,0.0202971436083317,"Kyle Walker-Peters","h","OpenPlay","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Oriol Romeu","Chipped","NoGoal","zone3"
32,"SavedShot",90.9299983978271,19.1080002593994,0.063880130648613,"Che Adams","h","OpenPlay","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Adam Armstrong","Pass","NoGoal","zone3"
33,"BlockedShot",92.6099967956543,25.3639994812011,0.0435036681592464,"Nathan Redmond","h","FromCorner","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Adam Armstrong","Pass","NoGoal","zone2"
33,"Goal",97.5450016021728,33.4560005187989,0.363170385360718,"Che Adams","h","FromCorner","Head","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Nathan Redmond","Cross","Goal","zone2"
36,"SavedShot",81.1650032043457,43.18,0.0301836133003235,"Nathan Tella","h","OpenPlay","LeftFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Adam Armstrong","Pass","NoGoal","zone3"
43,"BlockedShot",91.0349967956543,43.7920010375977,0.0723232924938202,"Kyle Walker-Peters","h","OpenPlay","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","James Ward-Prowse","Chipped","NoGoal","zone2"
45,"MissedShots",97.8599967956543,39.1679989624023,0.309732139110565,"Nathan Tella","h","OpenPlay","Head","Southampton","Leicester",2,2,"2021-12-01 19:30:00","James Ward-Prowse","Chipped","NoGoal","zone2"
52,"BlockedShot",89.0400032043457,32.5720010375977,0.0546478629112244,"Nathan Tella","h","OpenPlay","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Nathan Redmond","Cross","NoGoal","zone2"
56,"SavedShot",83.6849967956543,45.4920010375977,0.0234091021120548,"Adam Armstrong","h","OpenPlay","LeftFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Alex McCarthy","Pass","NoGoal","zone3"
73,"MissedShots",85.4700016021728,31.6879989624024,0.050450038164854,"Mohamed Elyounoussi","h","OpenPlay","LeftFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00",NA,"None","NoGoal","zone2"
89,"MissedShots",100.170001602173,34.7479989624023,0.108316220343113,"Mohammed Salisu","h","SetPiece","Head","Southampton","Leicester",2,2,"2021-12-01 19:30:00","James Ward-Prowse","Aerial","NoGoal","zone1"
91,"BlockedShot",90.5099967956543,45.4920010375977,0.0538051873445511,"Che Adams","h","OpenPlay","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Oriol Romeu","Pass","NoGoal","zone2"
21,"SavedShot",89.25,32.7760005187989,0.0481293760240078,"Wilfred Ndidi","a","FromCorner","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Ademola Lookman","Pass","NoGoal","zone2"
21,"Goal",97.125,32.3,0.495288640260696,"Jonny Evans","a","FromCorner","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00",NA,"Rebound","Goal","zone2"
25,"SavedShot",91.875,50.5920010375977,0.0293881930410862,"James Maddison","a","OpenPlay","LeftFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00",NA,"None","NoGoal","zone3"
48,"Goal",99.75,44.0640020751953,0.112773537635803,"James Maddison","a","OpenPlay","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Luke Thomas","TakeOn","Goal","zone2"
51,"MissedShots",98.8049983978272,27.0639994812011,0.0746559277176857,"Jamie Vardy","a","SetPiece","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","James Maddison","Cross","NoGoal","zone2"
53,"BlockedShot",85.8900032043457,47.1920010375976,0.0274284183979034,"Kiernan Dewsbury-Hall","a","OpenPlay","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00",NA,"None","NoGoal","zone3"
61,"MissedShots",84.3150032043457,48.8240020751953,0.0190531183034182,"James Maddison","a","OpenPlay","LeftFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00",NA,"None","NoGoal","zone3"
61,"BlockedShot",87.7799983978272,49.0279989624023,0.0264582708477974,"Harvey Barnes","a","OpenPlay","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","James Maddison","Pass","NoGoal","zone3"
62,"MissedShots",96.9150032043457,35.02,0.0621930472552776,"Jamie Vardy","a","OpenPlay","Head","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Harvey Barnes","Aerial","NoGoal","zone2"
67,"MissedShots",80.0099967956543,27.0639994812011,0.0210295673459768,"James Maddison","a","OpenPlay","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Jamie Vardy","Pass","NoGoal","zone3"
70,"SavedShot",93.3450016021728,20.2639994812011,0.0583340600132942,"Harvey Barnes","a","OpenPlay","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Ayoze Pérez","TakeOn","NoGoal","zone2"
74,"MissedShots",93.45,39.2360005187989,0.372103005647659,"Jamie Vardy","a","OpenPlay","RightFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00",NA,"BallRecovery","NoGoal","zone2"
85,"MissedShots",77.2799983978272,29.1039994812011,0.015025201253593,"Wilfred Ndidi","a","OpenPlay","LeftFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00",NA,"None","NoGoal","zone3"
86,"BlockedShot",85.2599967956543,31.2120010375977,0.0212151147425175,"Kiernan Dewsbury-Hall","a","FromCorner","LeftFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00",NA,"TakeOn","NoGoal","zone2"
91,"SavedShot",84.8400032043457,35.6320010375977,0.0808635279536247,"Ayoze Pérez","a","OpenPlay","LeftFoot","Southampton","Leicester",2,2,"2021-12-01 19:30:00","Jamie Vardy","Pass","NoGoal","zone3"
10,"BlockedShot",95.9700016021728,29.6479989624023,0.149808466434479,"Leon Bailey","h","OpenPlay","LeftFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Ollie Watkins","Pass","NoGoal","zone2"
15,"BlockedShot",83.1599967956543,43.3160005187989,0.0312742665410042,"Emiliano Buendía","h","OpenPlay","RightFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Douglas Luiz","Chipped","NoGoal","zone3"
21,"SavedShot",93.1349967956543,22.3039994812011,0.00748927937820554,"Ezri Konsa Ngoyo","h","SetPiece","Head","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","John McGinn","Aerial","NoGoal","zone2"
28,"BlockedShot",94.6049983978272,45.4240020751953,0.0643434375524521,"Emiliano Buendía","h","OpenPlay","LeftFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Douglas Luiz","Pass","NoGoal","zone2"
46,"Goal",92.7150032043457,26.7920010375977,0.0444058366119862,"Ollie Watkins","h","FromCorner","RightFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Douglas Luiz","Cross","Goal","zone2"
59,"MissedShots",102.059996795654,40.5960005187989,0.0513620153069496,"Tyrone Mings","h","FromCorner","Head","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Douglas Luiz","Cross","NoGoal","zone1"
74,"SavedShot",93.975,40.12,0.408495128154755,"Carney Chukwuemeka","h","OpenPlay","LeftFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Emiliano Buendía","Throughball","NoGoal","zone2"
84,"MissedShots",95.4450016021729,45.6959979248047,0.00773160252720118,"Tyrone Mings","h","SetPiece","Head","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","John McGinn","Aerial","NoGoal","zone2"
86,"MissedShots",94.9200016021728,46.7159979248047,0.00717311538755894,"Tyrone Mings","h","SetPiece","Head","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Douglas Luiz","Aerial","NoGoal","zone2"
0,"SavedShot",102.270001602173,17.7480002593994,0.0378838069736958,"João Cancelo","a","OpenPlay","RightFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Riyad Mahrez","Pass","NoGoal","zone2"
1,"MissedShots",90.7200016021728,49.7759979248047,0.0481009595096111,"Gabriel Jesus","a","OpenPlay","RightFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00",NA,"TakeOn","NoGoal","zone3"
3,"BlockedShot",95.8650032043457,22.1679989624023,0.0660185515880585,"Gabriel Jesus","a","OpenPlay","RightFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00",NA,"TakeOn","NoGoal","zone2"
3,"SavedShot",90.5099967956543,44.4720010375977,0.054450873285532,"Rodri","a","OpenPlay","RightFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Raheem Sterling","Pass","NoGoal","zone2"
6,"MissedShots",92.7150032043457,30.0560005187989,0.0133742485195398,"Rodri","a","FromCorner","Head","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Raheem Sterling","Aerial","NoGoal","zone2"
21,"SavedShot",78.9599967956543,47.6679989624023,0.0151169551536441,"Oleksandr Zinchenko","a","OpenPlay","RightFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Raheem Sterling","Pass","NoGoal","zone3"
26,"Goal",80.7450016021728,31.8239994812011,0.024197980761528,"Rúben Dias","a","OpenPlay","LeftFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Raheem Sterling","Pass","Goal","zone3"
33,"BlockedShot",89.8799983978272,20.6039994812011,0.0440784059464931,"Riyad Mahrez","a","OpenPlay","RightFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Oleksandr Zinchenko","Chipped","NoGoal","zone3"
34,"MissedShots",94.1849967956543,38.3520010375976,0.0148765752092004,"Rúben Dias","a","FromCorner","Head","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00","Riyad Mahrez","Aerial","NoGoal","zone2"
35,"BlockedShot",86.4150032043457,38.6920010375976,0.0389000698924065,"Gabriel Jesus","a","FromCorner","RightFoot","Aston Villa","Manchester City",1,2,"2021-12-01 20:15:00",NA,"None","NoGoal","zone2"
